nombre,urls
Chapter 54 – Studying Geography During Winter,https://shmtranslations.com/2018/09/12/chapter-54-studying-geography-during-winter/
Chapter 55 – Dwarf,https://shmtranslations.com/2018/09/13/chapter-55-dwarf/
Chapter 56 – About the Food and Beverage,https://shmtranslations.com/2018/09/14/chapter-56-about-the-food-and-beverage/
Chapter 57 – My Son’s Birth and Raid,https://shmtranslations.com/2018/09/15/chapter-57-my-sons-birth-and-raid/
Chapter 58 – Rasuti,https://shmtranslations.com/2018/09/16/chapter-58-rasuti/
Chapter 59 – Fraurem,https://shmtranslations.com/2018/09/17/chapter-59-fraurem/
Chapter 60 – Beezel’s Daughter and Slime,https://shmtranslations.com/2018/09/18/chapter-60-beezels-daughter-and-slime/
Chapter 61 – Wyvern Communication and Michael-san from the Port Town,https://shmtranslations.com/2018/09/19/chapter-61-wyvern-communication-and-michael-san-from-the-port-town/
Chapter 62 – Business Talk?,https://shmtranslations.com/2018/09/20/chapter-62-business-talk/
Chapter 63 – Michael,https://shmtranslations.com/2018/09/21/chapter-63-michael/
Chapter 64 – Mushroom and Field Expansion,https://shmtranslations.com/2018/09/22/chapter-64-mushroom-and-field-expansion/
Chapter 65 – Food Culture,https://shmtranslations.com/2018/09/22/chapter-65-food-culture/
Chapter 66 – Governor and Entertainment,https://shmtranslations.com/2018/09/23/chapter-66-governor-and-entertainment/
Chapter 67 – Entertainment Culture and Lamia,https://shmtranslations.com/2018/09/24/chapter-67-entertainment-culture-and-lamia/
Chapter 68 – Trouble Dragon,https://shmtranslations.com/2018/09/25/chapter-68-trouble-dragon/
Chapter 69 – Dragon Family,https://shmtranslations.com/2018/09/26/chapter-69-dragon-family/
Chapter 70 – Dragon’s Gratitude and Hakuren,https://shmtranslations.com/2018/09/27/chapter-70-dragons-gratitude-and-hakuren/
Chapter 71 – Distribution and Flora,https://shmtranslations.com/2018/09/28/chapter-71-distribution-and-flora/
Chapter 72 – Fraurem’s Smile,https://shmtranslations.com/2018/09/29/chapter-72-fraurems-smile/
Chapter 73 – Gran Maria,https://shmtranslations.com/2018/10/02/chapter-73-gran-maria/
Chapter 74 – Yuri’s Reflection,https://shmtranslations.com/2018/10/03/chapter-74-yuris-reflection/
Chapter 75 – Yuri Returns,https://shmtranslations.com/2018/10/04/chapter-75-yuri-returns/
"Chapter 76 – Autumn Harvest, Mountain Elf, and Pottery",https://shmtranslations.com/2018/10/05/chapter-76-autumn-harvest-mountain-elf-and-pottery/
Chapter 77 – The Return of the Survey Team and Arrival of Winter,https://shmtranslations.com/2018/10/06/chapter-77-the-return-of-the-survey-team-and-arrival-of-winter/
Chapter 78 – Spring and Reward Medal,https://shmtranslations.com/2018/10/07/chapter-78-spring-and-reward-medal/
Chapter 79 – A Certain High Elf,https://shmtranslations.com/2018/10/08/chapter-79-a-certain-high-elf/
Chapter 80 – Character Introduction and Memo,https://shmtranslations.com/2018/10/09/chapter-80-character-introduction-and-memo/
Chapter 81 – Villager Gathering Plan and Sports Festival Planning,https://shmtranslations.com/2018/10/10/chapter-81-villager-gathering-plan-and-sports-festival-planning/
Chapter 82 – Festival Executive Committee and Musical Instrument,https://shmtranslations.com/2018/10/11/chapter-82-festival-executive-committee-and-musical-instrument/
Chapter 83 – Dwarves’ Mode of Life and New Visitor,https://shmtranslations.com/2018/10/12/chapter-83-dwarves-mode-of-life-and-new-visitor/
Chapter 84 – Church and Piano,https://shmtranslations.com/2018/10/13/chapter-84-church-and-piano/
Chapter 85 – Building a New Village,https://shmtranslations.com/2018/10/14/chapter-85-building-a-new-village/
Chapter 86 – New Village Building and the Return of the Survey Team,https://shmtranslations.com/2018/10/17/chapter-86-new-village-building-and-the-return-of-the-survey-team/
Chapter 87 – Rebellion of a Certain Mountain Elf,https://shmtranslations.com/2018/10/18/chapter-87-rebellion-of-a-certain-mountain-elf/
"Chapter 88 – The Village Chief’s Day, Morning till Noon",https://shmtranslations.com/2018/10/19/chapter-88-the-village-chiefs-day-morning-till-noon/
"Chapter 89 – The Village Chief’s Day, Noon till Night",https://shmtranslations.com/2018/10/20/chapter-89-the-village-chiefs-day-noon-till-night/
"Chapter 90 – A Certain Oni’s Day, Early Morning",https://shmtranslations.com/2018/10/21/chapter-90-a-certain-onis-day-early-morning/
"Chapter 91 – A Certain Oni’s Day, Morning to Noon to Night",https://shmtranslations.com/2018/10/21/chapter-91-a-certain-onis-day-morning-to-noon-to-night/
Chapter 92 – Festival Preparation,https://shmtranslations.com/2018/10/31/chapter-92-festival-preparation/
"Chapter 93 – Martial Arts Tournament, Common Section",https://shmtranslations.com/2018/11/01/chapter-93-martial-arts-tournament-common-section/
"Chapter 94 – Martial Arts Tournament, Warrior Section",https://shmtranslations.com/2018/11/02/chapter-94-martial-arts-tournament-warrior-section/
"Chapter 95 – Martial Arts Tournament, Knight Section, Round One Part One",https://shmtranslations.com/2018/11/02/chapter-95-martial-arts-tournament-knight-section-round-one-part-one/
"Chapter 96 – Martial Arts Tournament, Knight Section, Round One Part Two and Model Match",https://shmtranslations.com/2018/11/02/chapter-96-martial-arts-tournament-knight-section-round-one-part-two-and-model-match/
"Chapter 97 – Martial Arts Tournament, Knight Section, Round Two",https://shmtranslations.com/2018/11/03/chapter-97-martial-arts-tournament-knight-section-round-two/
"Chapter 98 – Martial Arts Tournament, Knight Section, Round Three(Semifinals) and Final",https://shmtranslations.com/2018/11/03/chapter-98-martial-arts-tournament-knight-section-round-threesemifinals-and-final/
Chapter 99 – A Certain Demon King’s Mutter Part One,https://shmtranslations.com/2018/11/03/chapter-99-a-certain-demon-kings-mutter-part-one/
Chapter 100 – A Certain Demon King’s Mutter Part Two,https://shmtranslations.com/2018/11/04/chapter-100-a-certain-demon-kings-mutter-part-two/
Chapter 101 – Cleaning Up and Aftermath,https://shmtranslations.com/2018/11/04/chapter-101-cleaning-up-and-aftermath/
Chapter 102 – Evaluation Meeting,https://shmtranslations.com/2018/11/04/chapter-102-evaluation-meeting/
Chapter 103 – Queen Bee’s Despair,https://shmtranslations.com/2018/11/05/chapter-103-queen-bees-despair/
Chapter 104 – Summer Has Come and so Does Trouble,https://shmtranslations.com/2018/11/20/chapter-104-summer-has-come-and-so-does-trouble/
Chapter 105 – The First Group of New Residents Arrived,https://shmtranslations.com/2018/12/12/chapter-105-the-first-group-of-new-residents-arrived/
Chapter 106 – The Second Group of New Residents Arrived,https://shmtranslations.com/2018/12/13/chapter-106-the-second-group-of-new-residents-arrived/
Chapter 107 – The Third Group of New Residents Arrived,https://shmtranslations.com/2018/12/14/chapter-107-the-third-group-of-new-residents-arrived/
Chapter 108 – Consultation,https://shmtranslations.com/2018/12/15/chapter-108-consultation/
Chapter 109 – Race Against Time,https://shmtranslations.com/2018/12/15/chapter-109-race-against-time/
Chapter 110 – Accustomed?,https://shmtranslations.com/2018/12/16/chapter-110-accustomed/
Chapter 111 – Drunkard and Meaning of Existence,https://shmtranslations.com/2018/12/16/chapter-111-drunkard-and-meaning-of-existence/
Chapter 112 – It’s Winter,https://shmtranslations.com/2018/12/18/chapter-112-its-winter/
Chapter 113 – Troubles During Winter,https://shmtranslations.com/2018/12/19/chapter-113-troubles-during-winter/
Chapter 114 – Domaim and Kwon,https://shmtranslations.com/2018/12/20/chapter-114-domaim-and-kwon/
Chapter 115 – Still Winter,https://shmtranslations.com/2019/01/06/chapter-115-still-winter/
Chapter 116 – Pleasant Spring,https://shmtranslations.com/2019/01/07/chapter-116-pleasant-spring/
"Chapter 117 – Character Introduction, Memo, and Map",https://shmtranslations.com/2019/01/07/chapter-117-character-introduction-memo-and-map/
Chapter 118 – What Can You Raise?,https://shmtranslations.com/2019/01/08/chapter-118-what-can-you-raise/
Chapter 119 – Handling Village Two and Village Three,https://shmtranslations.com/2019/01/09/chapter-119-handling-village-two-and-village-three/
Chapter 120 – Information Bureau?,https://shmtranslations.com/2019/01/09/chapter-120-information-bureau/
Chapter 121 – Events During Spring and Summer,https://shmtranslations.com/2019/01/10/chapter-121-events-during-spring-and-summer/
Chapter 122 – This Year’s Festival,https://shmtranslations.com/2019/01/11/chapter-122-this-years-festival/
Chapter 123 – Faith and Undead,https://shmtranslations.com/2019/01/11/chapter-123-faith-and-undead/
Chapter 124 – The Leader of the Angel Race,https://shmtranslations.com/2019/01/12/chapter-124-the-leader-of-the-angel-race/
Chapter 125 – Angel’s Trial,https://shmtranslations.com/2019/01/13/chapter-125-angels-trial/
Chapter 126 – Discussion with Kierbit About the Harpies,https://shmtranslations.com/2019/01/13/chapter-126-discussion-with-kierbit-about-the-harpies/
Chapter 127 – New House,https://shmtranslations.com/2019/01/14/chapter-127-new-house/
Chapter 128 – Sliding? Let’s Have a Dry Run,https://shmtranslations.com/2019/01/14/chapter-128-sliding-lets-have-a-dry-run/
Chapter 129 – Sliding Festival,https://shmtranslations.com/2019/01/15/chapter-129-sliding-festival/
Chapter 130 – Evaluation Meeting and Harpies,https://shmtranslations.com/2019/01/16/chapter-130-evaluation-meeting-and-harpies/
Chapter 131 – There’s a Variety,https://shmtranslations.com/2019/01/17/chapter-131-theres-a-variety/
"Chapter 132 – Second Martial Arts Competition: Common Section, Warrior Section, Model Match!",https://shmtranslations.com/2019/01/19/chapter-132-second-martial-arts-competition-common-section-warrior-section-model-match/
Chapter 133 – Second Martial Arts Competition: Knight Section,https://shmtranslations.com/2019/01/19/chapter-133-second-martial-arts-competition-knight-section/
Chapter 134 – Childbirth After the Martial Arts Competition,https://shmtranslations.com/2019/01/22/chapter-134-childbirth-after-the-martial-arts-competition/
Chapter 135 – Naming and Future,https://shmtranslations.com/2019/01/22/chapter-135-naming-and-future/
Chapter 136 – Autumn Harvest and This and That,https://shmtranslations.com/2019/01/23/chapter-136-autumn-harvest-and-this-and-that/
Chapter 137 – Howling Village’s Trouble,https://shmtranslations.com/2019/01/24/chapter-137-howling-villages-trouble/
Chapter 138 – Hot Spring Investigation Group Reformation,https://shmtranslations.com/2019/01/25/chapter-138-hot-spring-investigation-group-reformation/
Chapter 139 – Earth Rat,https://shmtranslations.com/2019/01/26/chapter-139-earth-rat/
Chapter 140 – Titans and Resumption of Investigation,https://shmtranslations.com/2019/01/27/chapter-140-titans-and-resumption-of-investigation/
Chapter 141 – Hot Spring?,https://shmtranslations.com/2019/01/28/chapter-141-hot-spring/
Chapter 142 – Earth Rat’s Hole in the West,https://shmtranslations.com/2019/01/29/chapter-142-earth-rats-hole-in-the-west/
Chapter 143 – Earth Rat’s Hole in the East,https://shmtranslations.com/2019/01/29/chapter-143-earth-rats-hole-in-the-east/
Chapter 144 – Housesitter,https://shmtranslations.com/2019/01/30/chapter-144-housesitter/
Chapter 145 – Merge (One),https://shmtranslations.com/2019/01/30/chapter-145-merge-into-one/
Chapter 146 – Merge (Two),https://shmtranslations.com/2019/01/30/chapter-146-merge-two/
Chapter 147 – Ghost King,https://shmtranslations.com/2019/01/31/chapter-147-ghost-king/
Chapter 148 – Way Back Home (One),https://shmtranslations.com/2019/02/02/chapter-148-way-back-home-one/
Chapter 149 – Way Back Home (Two),https://shmtranslations.com/2019/02/04/chapter-149-way-back-home-two/
Chapter 150 – Way Back Home (Three) and Merge (Three),https://shmtranslations.com/2019/02/04/chapter-150-way-back-home-three-and-merge-three/
Chapter 151 – Tunnel Measures?,https://shmtranslations.com/2019/02/16/chapter-151-tunnel-measures/
Chapter 152 – Chillax,https://shmtranslations.com/2019/02/17/chapter-152-chillax/
Chapter 153 – Race,https://shmtranslations.com/2019/02/18/chapter-153-race/
Chapter 154 – Road to the Shrine,https://shmtranslations.com/2019/02/23/chapter-154-road-to-the-shrine/
Chapter 155 – Shrine and Ghost Knight,https://shmtranslations.com/2019/02/24/chapter-155-shrine-and-ghost-knight/
Chapter 156 – The Second Hole,https://shmtranslations.com/2019/02/25/chapter-156-the-second-hole/
Chapter 157 – Horse,https://shmtranslations.com/2019/02/26/chapter-157-horse/
Chapter 158 – Creation Myth,https://shmtranslations.com/2019/02/27/chapter-158-creation-myth/
Chapter 159 – Winter Work,https://shmtranslations.com/2019/02/28/chapter-159-winter-work/
Chapter 160 – Giri Winter,https://shmtranslations.com/2019/03/01/chapter-160-giri-winter/
Chapter 161 – Spring of the Tenth Year,https://shmtranslations.com/2019/03/02/chapter-161-spring-of-the-tenth-year/
"Chapter 162 – Spring Works, Ranch Expansion, and Others",https://shmtranslations.com/2019/03/03/chapter-162-spring-works-ranch-expansion-and-others/
Chapter 163 – A Happy Event and Fushu’s Reward,https://shmtranslations.com/2019/03/05/chapter-163-a-happy-event-and-fushus-reward/
Chapter 164 –Fushu’s Reward Preparation,https://shmtranslations.com/2019/03/06/chapter-164-fushus-reward-preparation/
Chapter 165 – O’Brien,https://shmtranslations.com/2019/03/07/chapter-165-obrien/
Chapter 166 – Migrants and Dors,https://shmtranslations.com/2019/03/08/chapter-166-migrants-and-dors/
Chapter 167 – Verification and Migration,https://shmtranslations.com/2019/03/12/chapter-167-verification-and-migration/
Chapter 168 – Tried Various Things,https://shmtranslations.com/2019/03/13/chapter-168-tried-various-things/
Chapter 169 – Jack (I),https://shmtranslations.com/2019/03/13/chapter-169-jack-i/
Chapter 170 – Jack (II),https://shmtranslations.com/2019/03/14/chapter-170-jack-ii/
Chapter 171 – New Dog,https://shmtranslations.com/2019/03/14/chapter-171-new-dog/
Chapter 172 – Gutt,https://shmtranslations.com/2019/03/15/chapter-172-gutt/
"Chapter 173 – Alcohol, Festival Executive Committee, and Kurumi",https://shmtranslations.com/2019/03/16/chapter-173-alcohol-festival-executive-committee-and-kurumi/
Chapter 174 – Spirit Magic and Various Things in Village One,https://shmtranslations.com/2019/03/17/chapter-174-spirit-magic-and-various-things-in-village-one/
Chapter 175 – Mountain Toppling Festival + α,https://shmtranslations.com/2019/03/17/chapter-175-mountain-toppling-festival-%ce%b1/
Chapter 177 – Mountain Toppling,https://shmtranslations.com/2019/03/19/chapter-177-mountain-toppling/
Chapter 178 – Evaluation Meeting and Villages,https://shmtranslations.com/2019/03/20/chapter-178-evaluation-meeting-and-villages/
Chapter 179 – Death Ball,https://shmtranslations.com/2019/03/25/chapter-179-death-ball/
Chapter 180 – Angels’ Lance,https://shmtranslations.com/2019/03/26/chapter-180-angels-lance/
Chapter 181 – Dye and Firework,https://shmtranslations.com/2019/03/28/chapter-181-dye-and-firework/
Chapter 182 – Gulf’s Adventure(Ended Too Soon),https://shmtranslations.com/2019/03/29/chapter-182-gulfs-adventureended-too-soon/
Chapter 183 – Summer Pool,https://shmtranslations.com/2019/03/30/chapter-183-summer-pool/
Chapter 184 – Volgraf,https://shmtranslations.com/2019/03/31/chapter-184-volgraf/
Chapter 185 – Autumn and New Residents,https://shmtranslations.com/2019/04/01/chapter-185-autumn-and-new-residents/
"Chapter 186 – Pig, New Livelihood, and Peerage",https://shmtranslations.com/2019/04/03/chapter-186-pig-new-livelihood-and-peerage/
Chapter 187 – Catapult,https://shmtranslations.com/2019/04/04/chapter-187-catapult/
Chapter 188 – Hakuren’s Delivery,https://shmtranslations.com/2019/04/06/chapter-188-hakurens-delivery/
Chapter 189 – New Migrants and Others,https://shmtranslations.com/2019/04/29/chapter-189-new-migrants-and-others/
Chapter 190 – Sumo Wrestling Before the Martial Arts Tournament,https://shmtranslations.com/2019/04/29/chapter-190-sumo-wrestling-before-the-martial-arts-tournament/
"Chapter 191 – Third Martial Arts Tournament, Commencement Up to the Model Match",https://shmtranslations.com/2019/04/30/chapter-191-third-martial-arts-tournament-commencement-up-to-the-model-match/
"Chapter 192 – Third Martial Arts Tournament, Knight Section",https://shmtranslations.com/2019/05/01/chapter-192-third-martial-arts-tournament-knight-section/
Chapter 193 – After Festival Impression?,https://shmtranslations.com/2019/05/02/chapter-193-after-festival-impression/
Chapter 194 – Pre-Winter Meeting,https://shmtranslations.com/2019/05/03/chapter-194-pre-winter-meeting/
Chapter 195 – Village Chief and Camping Coach,https://shmtranslations.com/2019/05/04/chapter-195-village-chief-and-camping-coach/
Chapter 196 – Character List(Race and Name),https://shmtranslations.com/2019/05/05/chapter-196-character-listrace-and-name/
Chapter 197 – Forest of Death and Its Surroundings Map,https://shmtranslations.com/2019/05/06/chapter-197-forest-of-death-and-its-surroundings-map/
"Chapter 198 – Winter, Magical Tools, and Shield",https://shmtranslations.com/2019/07/01/chapter-198-winter-magical-tools-and-shield/
Chapter 199 – Trouble Visit,https://shmtranslations.com/2019/07/01/chapter-199-trouble-visit/
Chapter 200 – Waiting for Sun Castle’s Suppression,https://shmtranslations.com/2019/07/01/chapter-200-waiting-for-sun-castles-suppression/
Chapter 201 – Nabe and Report,https://shmtranslations.com/2019/07/02/chapter-201-nabe-and-report/
Chapter 202 – Controlling Sun Castle,https://shmtranslations.com/2019/07/03/chapter-202-controlling-sun-castle/
Chapter 203 – Lord of the Castle,https://shmtranslations.com/2019/07/04/chapter-203-lord-of-the-castle/
Chapter 204 – Sightseeing at the Sun Castle,https://shmtranslations.com/2019/07/05/chapter-204-sightseeing-at-the-sun-castle/
Chapter 205 – Behind the Hidden Door,https://shmtranslations.com/2019/07/07/chapter-205-behind-the-hidden-door/
Chapter 206 – Sun Castle’s Fuel Problem,https://shmtranslations.com/2019/07/07/chapter-206-sun-castles-fuel-problem/
"Chapter 207 – Sun Castle’s Circumstances: Kuzuden, Gou, and Bell",https://shmtranslations.com/2019/07/29/chapter-207-sun-castles-circumstances-kuzuden-gou-and-bell/
Chapter 208 – Sun Village,https://shmtranslations.com/2019/07/29/chapter-208-sun-village/
Chapter 209 – Thermal Insulation Stone Mining,https://shmtranslations.com/2019/07/30/chapter-209-thermal-insulation-stone-mining/
Chapter 210 – Sun Castle’s Technology,https://shmtranslations.com/2019/07/31/chapter-210-sun-castles-technology/
Chapter 211 – Fresh Spring,https://shmtranslations.com/2019/08/01/chapter-211-fresh-spring/
Chapter 212 – Dungeon Potato,https://shmtranslations.com/2019/08/02/chapter-212-dungeon-potato/
Chapter 213 – Reward Medal and Mini-trophy,https://shmtranslations.com/2019/08/03/chapter-213-reward-medal-and-mini-trophy/
Chapter 214 – Village One’s Pigs,https://shmtranslations.com/2019/08/10/chapter-214-village-ones-pigs/
Chapter 215 – Balloon,https://shmtranslations.com/2019/08/11/chapter-215-balloon/
Chapter 216 – Business Trip,https://shmtranslations.com/2019/08/12/chapter-216-business-trip/
"Chapter 217 – A Woman of Village One, Paula",https://shmtranslations.com/2019/08/13/chapter-217-a-woman-of-village-one-paula/
"Chapter 218 – A Man of Village One, Marcos",https://shmtranslations.com/2019/08/15/chapter-218-a-man-of-village-one-marcos/
Chapter 219 – Shashaato Shop’s Map,https://shmtranslations.com/2019/08/16/chapter-219-shashaato-shops-map/
Chapter 220 – Shashaato City’s Goldie,https://shmtranslations.com/2019/08/17/chapter-220-shashaato-citys-goldie/
Chapter 221 – Backstreet Girl Potte,https://shmtranslations.com/2019/08/20/chapter-221-backstreet-girl-potte/
Chapter 222 – Big Tree Village’s Village Chief,https://shmtranslations.com/2019/08/23/chapter-222-big-tree-villages-village-chief/
Chapter 223 – Emergency Response,https://shmtranslations.com/2019/10/13/chapter-223-emergency-response/
Chapter 224 – Demon King’s Kingdom’s Hou Leg,https://shmtranslations.com/2019/10/13/chapter-224-demon-kings-kingdoms-hou-leg/
Chapter 225 – Upheaval of the Neighboring Food Stalls,https://shmtranslations.com/2019/10/14/chapter-225-upheaval-of-the-neighboring-food-stalls/
"Chapter 226 – Goroun Company’s Next President, Maron",https://shmtranslations.com/2019/10/15/chapter-226-goroun-companys-next-president-maron/
Chapter 227 – Village Chief’s Day Trip,https://shmtranslations.com/2019/10/16/chapter-227-village-chiefs-day-trip/
Chapter 228 – Tax and Trouble,https://shmtranslations.com/2019/10/22/chapter-228-tax-and-trouble/
Chapter 229 – Big Roof Shashaato,https://shmtranslations.com/2019/10/25/chapter-229-big-roof-shashaato/
Chapter 230 – Observer,https://shmtranslations.com/2019/10/26/chapter-230-observer/
Chapter 231 – Festival Preparation and Guests,https://shmtranslations.com/2019/10/27/chapter-231-festival-preparation-and-guests/
Chapter 233 – Shyfull’s Epicure,https://shmtranslations.com/2019/10/30/chapter-233-shyfulls-epicure/
Chapter 234 – Each Village’s Report and Chattering (Night of the Festival),https://shmtranslations.com/2019/11/16/chapter-234-each-villages-report-and-chattering-night-of-the-festival/
Chapter 235 – Goroun Company’s Meeting,https://shmtranslations.com/2019/11/17/chapter-235-goroun-companys-meeting/
Chapter 236 – The Village Chief and the High Elves Who Do Their Best in Summer,https://shmtranslations.com/2019/11/19/chapter-236-the-village-chief-and-the-high-elves-who-do-their-best-in-summer/
Chapter 237 – Employee,https://shmtranslations.com/2020/02/02/chapter-237-employee/
Chapter 238 – Village’s Children,https://shmtranslations.com/2020/02/02/chapter-238-villages-children/
Chapter 239 – Fearina’s Bakery,https://shmtranslations.com/2020/02/03/chapter-239-fearinas-bakery/
"Chapter 240 – Trouble? No, Food Fest desu!",https://shmtranslations.com/2020/02/03/chapter-240-trouble-no-food-fest-desu/
Chapter 241 – Ponder,https://shmtranslations.com/2020/02/04/chapter-241-ponder/
Chapter 242 – Martial Arts Tournament of the Civil Servant Girls,https://shmtranslations.com/2020/02/04/chapter-242-martial-arts-tournament-of-the-civil-servant-girls/
Chapter 243 – For Winter,https://shmtranslations.com/2020/02/05/chapter-243-for-winter/
Chapter 244 – Justice League,https://shmtranslations.com/2020/02/06/chapter-244-justice-league/
Chapter 245 – Mage,https://shmtranslations.com/2020/02/07/chapter-245-mage/
Chapter 246 – Rough Eater,https://shmtranslations.com/2020/02/08/chapter-246-rofuita/
Chapter 247 – Cat’s Partner,https://shmtranslations.com/2020/02/09/chapter-247-cats-partner/
Chapter 248 – Pleasures of a Happy Home,https://shmtranslations.com/2020/02/11/chapter-248-pleasures-of-a-happy-home/
Chapter 249 – Eastern Dungeon Survey Corps and Those Who Stay Behind,https://shmtranslations.com/2020/02/12/chapter-249-eastern-dungeon-survey-corps-and-those-who-stay-behind/
